 ERC20 total Ether received, ERC20 total Ether sent contract, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 most sent token type_hashed_2
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.7594882824784037,0.0009995003330835331,0.0009995003330835331,0.7594881388313124,0.3214028327856925,0.7594881388313124,0.7594881388313124,0.7594881388313124,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
5.775011111666849,0.0009995003330835331,0.14134330006539653,5.773876889443724,4.682587956140975,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
13.020421537409955,0.0009995003330835331,0.0009995003330835331,12.051201456198271,8.995191644345809,0.0009995003330835331,11.51293526492221,8.54919570632916,0.0009995003330835331
0.059380301618119455,0.0009995003330835331,0.0593805541674385,0.0593805541674385,0.0593805541674385,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
2.6651427000909336,0.0009995003330835331,2.6651427000909336,2.6651427000909336,2.6651427000909336,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
10.560980989296937,0.0009995003330835331,0.0009995003330835331,9.91252727088775,6.924352945481685,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
0.6710091051967357,0.0009995003330835331,0.37414436122006095,0.4071057615000499,0.3907608619512295,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
6.895535961476555,0.0009995003330835331,0.0009995003330835331,6.253096587795829,4.823155488381581,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6833580464488843,0.0009995003330835331,0.6833579217339818,0.6833579217339818,0.6833579217339818,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
6.4086573949807635,0.0009995003330835331,1.9570009891108042,6.398594934535208,5.717156094479268,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
6.398594934535208,0.0009995003330835331,6.398594934535208,6.398594934535208,6.398594934535208,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
18.68012285264457,4.717955926493277,6.187472614009503,18.64584114926763,15.28481339428159,9.370949348949148,16.383220421098585,15.658975008133428,0.0009995003330835331
4.618451596294006,0.0009995003330835331,0.848868055556721,4.605170185988092,3.9351241083361335,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
0.848868055556721,0.0009995003330835331,0.848868055556721,0.848868055556721,0.848868055556721,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
6.258623417904726,0.0009995003330835331,0.0009995003330835331,5.902633333401366,3.879686098023481,0.8327091029324369,4.430816786938552,2.542314259427948,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.07296154361271782,0.0009995003330835331,0.0009995003330835331,0.0729613865041234,0.03714644796731132,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
10.872365751025574,0.0009995003330835331,0.0009995003330835331,9.583483056102386,8.387667809263347,0.0009995003330835331,9.924563878138045,8.940670093254555,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
8.317274768903602,0.0009995003330835331,0.0009995003330835331,6.92759648396556,5.326172709016737,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.730656806029507,0.0009995003330835331,2.6651427000909336,4.605170185988092,4.04629162623318,4.605170185988092,4.605170185988092,4.605170185988092,0.0009995003330835331
0.8594081784282878,0.0009995003330835331,0.8594083740448865,0.8594083740448865,0.8594083740448865,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.24374121620971564,0.0009995003330835331,0.10704918904600622,0.15102436943618536,0.12927848682757598,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.5601509304354152,0.0009995003330835331,0.5601510732161193,0.5601510732161193,0.5601510732161193,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.03708722927882794,0.0009995003330835331,0.03708767060390238,0.03708767060390238,0.03708767060390238,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
1.1325136038770964,0.0009995003330835331,0.4272018115850588,0.6931471805599453,0.5313039051095001,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.6931471805599453,0.0009995003330835331,0.0009995003330835331,0.6931471805599453,0.28768182245174967,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.6931471805599453
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
4.238528589130129,0.0009995003330835331,0.0009995003330835331,4.165434963465756,2.8946099861274104,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
18.68012285264457,4.717955926493277,6.187472614009503,18.64584114926763,15.28481339428159,9.370949348949148,16.383220421098585,15.658975008133428,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
11.93279196147904,0.0009995003330835331,0.0009995003330835331,10.475461932641934,8.888400942350554,0.0009995003330835331,10.474495347310453,8.987377067666506,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.8769245184402213,0.0009995003330835331,0.44708166687862333,0.6096324105814436,0.5316559580844722,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331,0.0009995003330835331
18.68012285264457,4.717955926493277,6.187472614009503,18.64584114926763,15.28481339428159,9.370949348949148,16.383220421098585,15.658975008133428,0.0009995003330835331
